Action Type, Option ID,Location Type,Location ID,On-Query Reason Code
ADD,100005035,Parent Warehouse,FC01,15
ADD,100005042,Parent Warehouse,FC01,15
ADD,100005047,Parent Warehouse,FC01,15
ADD,100005083,Parent Warehouse,FC01,15
ADD,100005084,Parent Warehouse,FC01,15
ADD,100005085,Parent Warehouse,FC01,15
ADD,100005086,Parent Warehouse,FC01,15
ADD,100005087,Parent Warehouse,FC01,15
ADD,100005088,Parent Warehouse,FC01,15
ADD,100005102,Parent Warehouse,FC01,15
ADD,100005116,Parent Warehouse,FC01,15
ADD,100005175,Parent Warehouse,FC01,15
ADD,100005210,Parent Warehouse,FC01,15
ADD,100005227,Parent Warehouse,FC01,15
ADD,100005229,Parent Warehouse,FC01,15
ADD,100005230,Parent Warehouse,FC01,15
ADD,100005233,Parent Warehouse,FC01,15
ADD,100005244,Parent Warehouse,FC01,15
ADD,100005275,Parent Warehouse,FC01,15
ADD,100005285,Parent Warehouse,FC01,15
ADD,100005286,Parent Warehouse,FC01,15
ADD,100005287,Parent Warehouse,FC01,15
ADD,100005288,Parent Warehouse,FC01,15
ADD,100005289,Parent Warehouse,FC01,15
ADD,100005290,Parent Warehouse,FC01,15
ADD,100005291,Parent Warehouse,FC01,15
ADD,100005292,Parent Warehouse,FC01,15
ADD,100005293,Parent Warehouse,FC01,15
ADD,100005294,Parent Warehouse,FC01,15
ADD,100005333,Parent Warehouse,FC01,15
ADD,100005337,Parent Warehouse,FC01,15
ADD,100005347,Parent Warehouse,FC01,15
ADD,100005404,Parent Warehouse,FC01,15
ADD,100005405,Parent Warehouse,FC01,15
ADD,100005406,Parent Warehouse,FC01,15
ADD,100005408,Parent Warehouse,FC01,15
ADD,100005409,Parent Warehouse,FC01,15
ADD,100005410,Parent Warehouse,FC01,15
ADD,100005414,Parent Warehouse,FC01,15
ADD,100005415,Parent Warehouse,FC01,15
ADD,100005416,Parent Warehouse,FC01,15
ADD,100005449,Parent Warehouse,FC01,15
ADD,100005457,Parent Warehouse,FC01,15
ADD,100005481,Parent Warehouse,FC01,15
ADD,100005515,Parent Warehouse,FC01,15
ADD,100005518,Parent Warehouse,FC01,15
ADD,100005526,Parent Warehouse,FC01,15
ADD,100005544,Parent Warehouse,FC01,15
ADD,100005545,Parent Warehouse,FC01,15
ADD,100005549,Parent Warehouse,FC01,15
ADD,100005557,Parent Warehouse,FC01,15
ADD,100005558,Parent Warehouse,FC01,15
ADD,100005589,Parent Warehouse,FC01,15
ADD,100005597,Parent Warehouse,FC01,15
ADD,100005598,Parent Warehouse,FC01,15
ADD,100005600,Parent Warehouse,FC01,15
ADD,100005602,Parent Warehouse,FC01,15
ADD,100005603,Parent Warehouse,FC01,15
ADD,100005604,Parent Warehouse,FC01,15
ADD,100005605,Parent Warehouse,FC01,15
ADD,100005631,Parent Warehouse,FC01,15
ADD,100005632,Parent Warehouse,FC01,15
ADD,100005633,Parent Warehouse,FC01,15
ADD,100005642,Parent Warehouse,FC01,15
ADD,100005656,Parent Warehouse,FC01,15
ADD,100005699,Parent Warehouse,FC01,15
ADD,100005700,Parent Warehouse,FC01,15
ADD,100005709,Parent Warehouse,FC01,15
ADD,100005720,Parent Warehouse,FC01,15
ADD,100005768,Parent Warehouse,FC01,15
ADD,100005770,Parent Warehouse,FC01,15
ADD,100005782,Parent Warehouse,FC01,15
ADD,100005783,Parent Warehouse,FC01,15
ADD,100005807,Parent Warehouse,FC01,15
ADD,100005810,Parent Warehouse,FC01,15
ADD,100005813,Parent Warehouse,FC01,15
ADD,100005838,Parent Warehouse,FC01,15
ADD,100005840,Parent Warehouse,FC01,15
ADD,100005883,Parent Warehouse,FC01,15
ADD,100005916,Parent Warehouse,FC01,15
ADD,100005917,Parent Warehouse,FC01,15
ADD,100005919,Parent Warehouse,FC01,15
ADD,100005980,Parent Warehouse,FC01,15
ADD,100005981,Parent Warehouse,FC01,15
ADD,100005982,Parent Warehouse,FC01,15
ADD,100005983,Parent Warehouse,FC01,15
ADD,100006003,Parent Warehouse,FC01,15
ADD,100006004,Parent Warehouse,FC01,15
ADD,100006007,Parent Warehouse,FC01,15
ADD,100006029,Parent Warehouse,FC01,15
ADD,100006035,Parent Warehouse,FC01,15
ADD,100006040,Parent Warehouse,FC01,15
ADD,100006054,Parent Warehouse,FC01,15
ADD,100006055,Parent Warehouse,FC01,15
ADD,100006056,Parent Warehouse,FC01,15
ADD,100006057,Parent Warehouse,FC01,15
ADD,100006061,Parent Warehouse,FC01,15
ADD,100006068,Parent Warehouse,FC01,15
ADD,100006084,Parent Warehouse,FC01,15
ADD,100006092,Parent Warehouse,FC01,15
ADD,100006119,Parent Warehouse,FC01,15
ADD,100006123,Parent Warehouse,FC01,15
ADD,100006128,Parent Warehouse,FC01,15
ADD,100006138,Parent Warehouse,FC01,15
ADD,100006160,Parent Warehouse,FC01,15
ADD,100006175,Parent Warehouse,FC01,15
ADD,100006184,Parent Warehouse,FC01,15
ADD,100006185,Parent Warehouse,FC01,15
ADD,100006186,Parent Warehouse,FC01,15
ADD,100006188,Parent Warehouse,FC01,15
ADD,100006189,Parent Warehouse,FC01,15
ADD,100006190,Parent Warehouse,FC01,15
ADD,100006216,Parent Warehouse,FC01,15
ADD,100006231,Parent Warehouse,FC01,15
ADD,100006245,Parent Warehouse,FC01,15
ADD,100006246,Parent Warehouse,FC01,15
ADD,100006247,Parent Warehouse,FC01,15
ADD,100006254,Parent Warehouse,FC01,15
ADD,100006279,Parent Warehouse,FC01,15
ADD,100006280,Parent Warehouse,FC01,15
ADD,100006281,Parent Warehouse,FC01,15
ADD,100006282,Parent Warehouse,FC01,15
ADD,100006283,Parent Warehouse,FC01,15
ADD,100006284,Parent Warehouse,FC01,15
ADD,100006312,Parent Warehouse,FC01,15
ADD,100006339,Parent Warehouse,FC01,15
ADD,100006355,Parent Warehouse,FC01,15
ADD,100006358,Parent Warehouse,FC01,15
ADD,100006373,Parent Warehouse,FC01,15
ADD,100006387,Parent Warehouse,FC01,15
ADD,100006391,Parent Warehouse,FC01,15
ADD,100007120,Parent Warehouse,FC01,15
ADD,100007132,Parent Warehouse,FC01,15
ADD,100007133,Parent Warehouse,FC01,15
ADD,100007134,Parent Warehouse,FC01,15
ADD,100007135,Parent Warehouse,FC01,15
ADD,100007138,Parent Warehouse,FC01,15
ADD,100007144,Parent Warehouse,FC01,15
ADD,100007150,Parent Warehouse,FC01,15
ADD,100007151,Parent Warehouse,FC01,15
ADD,100007163,Parent Warehouse,FC01,15
ADD,100007164,Parent Warehouse,FC01,15
ADD,100007165,Parent Warehouse,FC01,15
ADD,100007177,Parent Warehouse,FC01,15
ADD,100007181,Parent Warehouse,FC01,15
ADD,100007182,Parent Warehouse,FC01,15
ADD,100007183,Parent Warehouse,FC01,15
ADD,100007186,Parent Warehouse,FC01,15
ADD,100007190,Parent Warehouse,FC01,15
ADD,100007192,Parent Warehouse,FC01,15
ADD,100007193,Parent Warehouse,FC01,15
ADD,100007194,Parent Warehouse,FC01,15
ADD,100007199,Parent Warehouse,FC01,15
ADD,100007221,Parent Warehouse,FC01,15
ADD,100007222,Parent Warehouse,FC01,15
ADD,100007223,Parent Warehouse,FC01,15
ADD,100007224,Parent Warehouse,FC01,15
ADD,100007233,Parent Warehouse,FC01,15
ADD,100007248,Parent Warehouse,FC01,15
ADD,100007249,Parent Warehouse,FC01,15
ADD,100007255,Parent Warehouse,FC01,15
ADD,100007256,Parent Warehouse,FC01,15
ADD,100007261,Parent Warehouse,FC01,15
ADD,100007262,Parent Warehouse,FC01,15
ADD,100007263,Parent Warehouse,FC01,15
ADD,100007267,Parent Warehouse,FC01,15
ADD,100007268,Parent Warehouse,FC01,15
ADD,100007269,Parent Warehouse,FC01,15
ADD,100007273,Parent Warehouse,FC01,15
ADD,100007274,Parent Warehouse,FC01,15
ADD,100007279,Parent Warehouse,FC01,15
ADD,100007280,Parent Warehouse,FC01,15
ADD,100007293,Parent Warehouse,FC01,15
ADD,100007310,Parent Warehouse,FC01,15
ADD,100007311,Parent Warehouse,FC01,15
ADD,100007319,Parent Warehouse,FC01,15
ADD,100007332,Parent Warehouse,FC01,15
ADD,100007333,Parent Warehouse,FC01,15
ADD,100007338,Parent Warehouse,FC01,15
ADD,100007347,Parent Warehouse,FC01,15
ADD,100007348,Parent Warehouse,FC01,15
ADD,100007349,Parent Warehouse,FC01,15
ADD,100007350,Parent Warehouse,FC01,15
ADD,100007351,Parent Warehouse,FC01,15
ADD,100007352,Parent Warehouse,FC01,15
ADD,100007367,Parent Warehouse,FC01,15
ADD,100007368,Parent Warehouse,FC01,15
ADD,100007369,Parent Warehouse,FC01,15
ADD,100007372,Parent Warehouse,FC01,15
ADD,100007376,Parent Warehouse,FC01,15
ADD,100007377,Parent Warehouse,FC01,15
ADD,100007378,Parent Warehouse,FC01,15
ADD,100007383,Parent Warehouse,FC01,15
ADD,100007384,Parent Warehouse,FC01,15
ADD,100007385,Parent Warehouse,FC01,15
ADD,100007422,Parent Warehouse,FC01,15
ADD,100007423,Parent Warehouse,FC01,15
ADD,100007425,Parent Warehouse,FC01,15
ADD,100007430,Parent Warehouse,FC01,15
ADD,100007431,Parent Warehouse,FC01,15
ADD,100007444,Parent Warehouse,FC01,15
ADD,100007446,Parent Warehouse,FC01,15
ADD,100007448,Parent Warehouse,FC01,15
ADD,100007449,Parent Warehouse,FC01,15
ADD,100007461,Parent Warehouse,FC01,15
ADD,100007462,Parent Warehouse,FC01,15
ADD,100007463,Parent Warehouse,FC01,15
ADD,100007474,Parent Warehouse,FC01,15
ADD,100007475,Parent Warehouse,FC01,15
ADD,100007483,Parent Warehouse,FC01,15
ADD,100007484,Parent Warehouse,FC01,15
ADD,100007485,Parent Warehouse,FC01,15
ADD,100007486,Parent Warehouse,FC01,15
ADD,100007487,Parent Warehouse,FC01,15
ADD,100007488,Parent Warehouse,FC01,15
ADD,100007489,Parent Warehouse,FC01,15
ADD,100007495,Parent Warehouse,FC01,15
ADD,100007503,Parent Warehouse,FC01,15
ADD,100007521,Parent Warehouse,FC01,15
ADD,100007530,Parent Warehouse,FC01,15
ADD,100007537,Parent Warehouse,FC01,15
ADD,100007538,Parent Warehouse,FC01,15
ADD,100007553,Parent Warehouse,FC01,15
ADD,100007554,Parent Warehouse,FC01,15
ADD,100007555,Parent Warehouse,FC01,15
ADD,100007562,Parent Warehouse,FC01,15
ADD,100007566,Parent Warehouse,FC01,15
ADD,100007567,Parent Warehouse,FC01,15
ADD,100007573,Parent Warehouse,FC01,15
ADD,100007574,Parent Warehouse,FC01,15
ADD,100007583,Parent Warehouse,FC01,15
ADD,100007584,Parent Warehouse,FC01,15
ADD,100007585,Parent Warehouse,FC01,15
ADD,100007586,Parent Warehouse,FC01,15
ADD,100007587,Parent Warehouse,FC01,15
ADD,100007609,Parent Warehouse,FC01,15
ADD,100007631,Parent Warehouse,FC01,15
ADD,100007633,Parent Warehouse,FC01,15
ADD,100007634,Parent Warehouse,FC01,15
ADD,100007648,Parent Warehouse,FC01,15
ADD,100007649,Parent Warehouse,FC01,15
ADD,100007650,Parent Warehouse,FC01,15
ADD,100007658,Parent Warehouse,FC01,15
ADD,100007659,Parent Warehouse,FC01,15
ADD,100007668,Parent Warehouse,FC01,15
ADD,100007677,Parent Warehouse,FC01,15
ADD,100007678,Parent Warehouse,FC01,15
ADD,100007683,Parent Warehouse,FC01,15
ADD,100007684,Parent Warehouse,FC01,15
ADD,100007686,Parent Warehouse,FC01,15
ADD,100007691,Parent Warehouse,FC01,15
ADD,100007692,Parent Warehouse,FC01,15
ADD,100007695,Parent Warehouse,FC01,15
ADD,100007696,Parent Warehouse,FC01,15
ADD,100007700,Parent Warehouse,FC01,15
ADD,100007702,Parent Warehouse,FC01,15
ADD,100007703,Parent Warehouse,FC01,15
ADD,100007721,Parent Warehouse,FC01,15
ADD,100007723,Parent Warehouse,FC01,15
ADD,100007727,Parent Warehouse,FC01,15
ADD,100007753,Parent Warehouse,FC01,15
ADD,100007759,Parent Warehouse,FC01,15
ADD,100007760,Parent Warehouse,FC01,15
ADD,100007770,Parent Warehouse,FC01,15
ADD,100007771,Parent Warehouse,FC01,15
ADD,100007781,Parent Warehouse,FC01,15
ADD,100007785,Parent Warehouse,FC01,15
ADD,100007786,Parent Warehouse,FC01,15
ADD,100007790,Parent Warehouse,FC01,15
ADD,100007793,Parent Warehouse,FC01,15
ADD,100007797,Parent Warehouse,FC01,15
ADD,100007798,Parent Warehouse,FC01,15
ADD,100007799,Parent Warehouse,FC01,15
ADD,100007805,Parent Warehouse,FC01,15
ADD,100007807,Parent Warehouse,FC01,15
ADD,100007808,Parent Warehouse,FC01,15
ADD,100007827,Parent Warehouse,FC01,15
ADD,100007831,Parent Warehouse,FC01,15
ADD,100007850,Parent Warehouse,FC01,15
ADD,100007857,Parent Warehouse,FC01,15
ADD,100007866,Parent Warehouse,FC01,15
ADD,100007867,Parent Warehouse,FC01,15
ADD,100007884,Parent Warehouse,FC01,15
ADD,100007885,Parent Warehouse,FC01,15
ADD,100007886,Parent Warehouse,FC01,15
ADD,100007896,Parent Warehouse,FC01,15
ADD,100007897,Parent Warehouse,FC01,15
ADD,100007908,Parent Warehouse,FC01,15
ADD,100007909,Parent Warehouse,FC01,15
ADD,100007910,Parent Warehouse,FC01,15
ADD,100007913,Parent Warehouse,FC01,15
ADD,100007948,Parent Warehouse,FC01,15
ADD,100007949,Parent Warehouse,FC01,15
ADD,100007950,Parent Warehouse,FC01,15
ADD,100007966,Parent Warehouse,FC01,15
ADD,100007967,Parent Warehouse,FC01,15
ADD,100007969,Parent Warehouse,FC01,15
ADD,100007973,Parent Warehouse,FC01,15
ADD,100007974,Parent Warehouse,FC01,15
ADD,100007983,Parent Warehouse,FC01,15
ADD,100007991,Parent Warehouse,FC01,15
ADD,100007992,Parent Warehouse,FC01,15
ADD,100007993,Parent Warehouse,FC01,15
ADD,100007994,Parent Warehouse,FC01,15
ADD,100008005,Parent Warehouse,FC01,15
ADD,100008006,Parent Warehouse,FC01,15
ADD,100008007,Parent Warehouse,FC01,15
ADD,100008013,Parent Warehouse,FC01,15
ADD,100008014,Parent Warehouse,FC01,15
ADD,100008020,Parent Warehouse,FC01,15
ADD,100008021,Parent Warehouse,FC01,15
ADD,100008023,Parent Warehouse,FC01,15
ADD,100008063,Parent Warehouse,FC01,15
ADD,100008070,Parent Warehouse,FC01,15
ADD,100008074,Parent Warehouse,FC01,15
ADD,100008075,Parent Warehouse,FC01,15
ADD,100008079,Parent Warehouse,FC01,15
ADD,100008101,Parent Warehouse,FC01,15
ADD,100008108,Parent Warehouse,FC01,15
ADD,100008109,Parent Warehouse,FC01,15
ADD,100008110,Parent Warehouse,FC01,15
ADD,100008111,Parent Warehouse,FC01,15
ADD,100008117,Parent Warehouse,FC01,15
ADD,100008118,Parent Warehouse,FC01,15
ADD,100008122,Parent Warehouse,FC01,15
ADD,100008128,Parent Warehouse,FC01,15
ADD,100008129,Parent Warehouse,FC01,15
ADD,100008139,Parent Warehouse,FC01,15
ADD,100008145,Parent Warehouse,FC01,15
ADD,100008161,Parent Warehouse,FC01,15
ADD,100008168,Parent Warehouse,FC01,15
ADD,100008179,Parent Warehouse,FC01,15
ADD,100008191,Parent Warehouse,FC01,15
ADD,100008198,Parent Warehouse,FC01,15
ADD,100008202,Parent Warehouse,FC01,15
ADD,100008203,Parent Warehouse,FC01,15
ADD,100008204,Parent Warehouse,FC01,15
ADD,100008205,Parent Warehouse,FC01,15
ADD,100008210,Parent Warehouse,FC01,15
ADD,100008211,Parent Warehouse,FC01,15
ADD,100008218,Parent Warehouse,FC01,15
ADD,100008225,Parent Warehouse,FC01,15
ADD,100008226,Parent Warehouse,FC01,15
ADD,100008228,Parent Warehouse,FC01,15
ADD,100008229,Parent Warehouse,FC01,15
ADD,100008233,Parent Warehouse,FC01,15
ADD,100008264,Parent Warehouse,FC01,15
ADD,100008274,Parent Warehouse,FC01,15
ADD,100008276,Parent Warehouse,FC01,15
ADD,100008291,Parent Warehouse,FC01,15
ADD,100008298,Parent Warehouse,FC01,15
ADD,100008299,Parent Warehouse,FC01,15
ADD,100008300,Parent Warehouse,FC01,15
ADD,100008301,Parent Warehouse,FC01,15
ADD,100008302,Parent Warehouse,FC01,15
ADD,100008303,Parent Warehouse,FC01,15
ADD,100008307,Parent Warehouse,FC01,15
ADD,100008308,Parent Warehouse,FC01,15
ADD,100008309,Parent Warehouse,FC01,15
ADD,100008313,Parent Warehouse,FC01,15
ADD,100008314,Parent Warehouse,FC01,15
ADD,100008315,Parent Warehouse,FC01,15
ADD,100008317,Parent Warehouse,FC01,15
ADD,100008331,Parent Warehouse,FC01,15
ADD,100008358,Parent Warehouse,FC01,15
ADD,100008364,Parent Warehouse,FC01,15
ADD,100008369,Parent Warehouse,FC01,15
ADD,100008370,Parent Warehouse,FC01,15
ADD,100008371,Parent Warehouse,FC01,15
ADD,100008377,Parent Warehouse,FC01,15
ADD,100008388,Parent Warehouse,FC01,15
ADD,100008389,Parent Warehouse,FC01,15
ADD,100008390,Parent Warehouse,FC01,15
ADD,100008391,Parent Warehouse,FC01,15
ADD,100008392,Parent Warehouse,FC01,15
ADD,100008393,Parent Warehouse,FC01,15
ADD,100008394,Parent Warehouse,FC01,15
ADD,100008402,Parent Warehouse,FC01,15
ADD,100008408,Parent Warehouse,FC01,15
ADD,100008409,Parent Warehouse,FC01,15
ADD,100008410,Parent Warehouse,FC01,15
ADD,100008411,Parent Warehouse,FC01,15
ADD,100008413,Parent Warehouse,FC01,15
ADD,100008415,Parent Warehouse,FC01,15
ADD,100008417,Parent Warehouse,FC01,15
ADD,100008424,Parent Warehouse,FC01,15
ADD,100008426,Parent Warehouse,FC01,15
ADD,100008444,Parent Warehouse,FC01,15
ADD,100008450,Parent Warehouse,FC01,15
ADD,100008462,Parent Warehouse,FC01,15
ADD,100008471,Parent Warehouse,FC01,15
ADD,100008482,Parent Warehouse,FC01,15
ADD,100008483,Parent Warehouse,FC01,15
