OptionID,DespatchMonth,PartnerID,Store_Name,DC,StoreID,SalesOrder,SalesOrdtype,CancelId,CancelDate,Units_by_size,Error_desc,Buying_Group,Business_Model_Name,OrderRowCode,OriginalErrorDate,Assigned_Team,Brand_Code,OB_Name,OB_Tab_Name
117725285,01-FEB-23,30025,Nordstrom DIR East,,,LJQ8AQNI,MCO,,,W24L30:80,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJQ8AQ,17-FEB-23,Commercial Team,TS,JEANS NEW,Denim
117725285,01-FEB-23,30026,Nordstrom FLS,,,LJQ8AQNF,MCO,,,W24L30:2000,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJQ8AQ,17-FEB-23,Commercial Team,TS,JEANS NEW,Denim
117725285,01-FEB-23,30027,Nordstrom RSW,,,LJQ8AQNR,MCO,,,W26L30:0|W28L30:0|W30L30:0|W32L30:0|W34L30:0|W24L30:3900|W25L30:0|W27L30:0|W29L30:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJQ8AQ,17-FEB-23,Commercial Team,TS,JEANS NEW,Denim
117725285,01-FEB-23,30067,Nordstrom Canada FLS,,,LJQ8AQNB,MCO,,,W26L30:0|W28L30:0|W30L30:0|W32L30:0|W34L30:0|W24L30:0|W25L30:0|W27L30:0|W29L30:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJQ8AQ,17-FEB-23,Commercial Team,TS,JEANS NEW,Denim
117725285,01-FEB-23,30072,Nordstrom DIR West,,,LJQ8AQNJ,MCO,,,W24L30:120,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJQ8AQ,17-FEB-23,Commercial Team,TS,JEANS NEW,Denim
117727194,01-FEB-23,30022,Namshi,,,VX8SVWNM,MCO,,,UK6:5|UK8:7|UK10:7|UK12:6|UK14:6|UK16:4|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#VX8SVW,17-FEB-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,TAILORING
117735874,01-FEB-23,30022,Namshi,,,Z8DSB6NM,MCO,,,UK6:4|UK8:7|UK10:6|UK12:5|UK14:5|UK16:3|UK18:0|UK4:0,Postcode is missing from Partners address(es).,Miss Selfridge WB,Miss Selfridge,#Z8DSB6,17-FEB-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,TAILORING
117771954,01-FEB-23,30022,Namshi,,,HEQPR3NM,MCO,,,UK6:3|UK8:11|UK10:13|UK12:7|UK14:1|UK16:5|UK4:0,Postcode is missing from Partners address(es).,Miss Selfridge WB,Miss Selfridge,#HEQPR3,17-FEB-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
117771955,01-FEB-23,30022,Namshi,,,KNDPCLNM,MCO,,,UK6:4|UK8:17|UK10:18|UK12:11|UK14:2|UK16:8|UK4:0,Postcode is missing from Partners address(es).,Miss Selfridge WB,Miss Selfridge,#KNDPCL,17-FEB-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
118706615,01-FEB-23,30013,LaModa,,,KNDMVLLM,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#KNDMVL,17-FEB-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,TAILORING
118706615,01-FEB-23,30022,Namshi,,,KNDMVLNM,MCO,,,UK6:7|UK8:10|UK10:10|UK12:9|UK14:8|UK16:6|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#KNDMVL,17-FEB-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,TAILORING
118756743,01-FEB-23,30045,Yoox,,,VX8EA1YX,MCO,,,L:9|M:22|S:12|XS:7,Missing international sizes for SKU: 118756750 - WP_SO_IMPORT_SQL.SKU_INT_SIZE_VAL,Day Dresses TS,Topshop,#VX8EA1,17-FEB-23,Commercial Team,TS,APPAREL 1,Day Dress
118816881,01-FEB-23,30022,Namshi,,,36KUR9NM,MCO,,,UK6:4|UK8:10|UK10:12|UK12:6|UK14:5|UK16:3,Postcode is missing from Partners address(es).,Woven Tops TS,Topshop,#36KUR9,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
118816881,01-FEB-23,30025,Nordstrom DIR East,,,36KUR9NI,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Woven Tops TS,Topshop,#36KUR9,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
118816881,01-FEB-23,30026,Nordstrom FLS,,,36KUR9NF,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Cannot cancel non-existing Sales Order.,Woven Tops TS,Topshop,#36KUR9,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
118816881,01-FEB-23,30029,The Iconic,,,36KUR9IC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Woven Tops TS,Topshop,#36KUR9,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
118816881,01-FEB-23,30065,Dafiti Chile,,,36KUR9DA,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Cannot cancel non-existing Sales Order.,Woven Tops TS,Topshop,#36KUR9,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
118816881,01-FEB-23,30067,Nordstrom Canada FLS,,,36KUR9NB,MCO,,,UK6:8|UK8:12|UK10:15|UK12:12|UK14:8|UK16:4|UK18:1,Missing international sizes for SKU: 118816889 - WP_SO_IMPORT_SQL.SKU_INT_SIZE_VAL,Woven Tops TS,Topshop,#36KUR9,17-FEB-23,Commercial Team,TS,APPAREL 1,Woven Sep
118816881,01-FEB-23,30072,Nordstrom DIR West,,,36KUR9NJ,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Woven Tops TS,Topshop,#36KUR9,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
118879387,01-FEB-23,30029,The Iconic,,,FQQPQBIC,MCO,,,L:14|M:13|S:5|XL:6|2XL:2,Missing international sizes for SKU: 118879397 - WP_SO_IMPORT_SQL.SKU_INT_SIZE_VAL,Knitwear TM,Topman,#FQQPQB,17-FEB-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
118879387,01-FEB-23,30045,Yoox,,,FQQPQBYX,MCO,,,L:17|M:17|S:8|XL:8,Missing international sizes for SKU: 118879397 - WP_SO_IMPORT_SQL.SKU_INT_SIZE_VAL,Knitwear TM,Topman,#FQQPQB,17-FEB-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
118879388,01-FEB-23,30045,Yoox,,,QX8PQRYX,MCO,,,L:31|M:31|S:14|XL:14,Missing international sizes for SKU: 118879403 - WP_SO_IMPORT_SQL.SKU_INT_SIZE_VAL,Knitwear TM,Topman,#QX8PQR,17-FEB-23,Commercial Team,TM,Shirts Jackets Knits,Knitwear
118933240,01-FEB-23,30022,Namshi,,,FQQMPINM,MCO,,,UK6:5|UK8:7|UK10:7|UK12:6|UK14:6|UK16:4|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#FQQMPI,17-FEB-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,TAILORING
119494686,01-FEB-23,30022,Namshi,,,KMFO1SNM,MCO,,,W30L32:2|W32L32:12|W34L32:10|W36L32:4|W38L32:2,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Trousers TM,Topman,#KMFO1S,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
119494686,01-FEB-23,30029,The Iconic,,,KMFO1SIC,MCO,,,W30L32:0|W32L32:0|W34L32:0|W36L32:0|W38L32:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Trousers TM,Topman,#KMFO1S,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
119494686,01-FEB-23,30045,Yoox,,,KMFO1SYX,MCO,,,W28L32:0|W30L32:0|W32L32:0|W34L32:0|W36L32:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Trousers TM,Topman,#KMFO1S,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
119494686,01-FEB-23,30076,AY-GERMANY,,,KMFO1SAX,MCO,,,W28L32:12|W30L32:16|W32L32:24|W34L32:16|W36L32:12,Could not find partner (store) in RMS.,Casual Trousers TM,Topman,#KMFO1S,17-FEB-23,Wholesale Team,TM,Bottoms & Tailoring,Casual Trousers
119501490,01-FEB-23,30029,The Iconic,,,VXFO4EIC,MCO,,,W30L32:0|W32L32:0|W34L32:0|W36L32:0|W38L32:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Casual Trousers TM,Topman,#VXFO4E,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers

119501490,01-FEB-23,30045,Yoox,,,VXFO4EYX,MCO,,,W28L32:10|W30L32:14|W32L32:22|W34L32:14|W36L32:10,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Casual Trousers TM,Topman,#VXFO4E,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers

119501490,01-FEB-23,30065,Dafiti Chile,,,VXFO4EDA,MCO,,,W28L32:0|W30L32:0|W32L32:0|W34L32:0|W36L32:0|W38L32:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Casual Trousers TM,Topman,#VXFO4E,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers

119501491,01-FEB-23,30022,Namshi,,,SQTO4PNM,MCO,,,W28L32:2|W30L32:5|W32L32:8|W34L32:9|W36L32:4|W38L32:2,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Casual Trousers TM,Topman,#SQTO4P,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers

119501491,01-FEB-23,30045,Yoox,,,SQTO4PYX,MCO,,,W28L32:14|W30L32:18|W32L32:26|W34L32:18|W36L32:14,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Casual Trousers TM,Topman,#SQTO4P,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers

119501491,01-FEB-23,30065,Dafiti Chile,,,SQTO4PDA,MCO,,,W28L32:0|W30L32:0|W32L32:0|W34L32:0|W36L32:0|W38L32:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Casual Trousers TM,Topman,#SQTO4P,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers

119501493,01-FEB-23,30045,Yoox,,,2FTOV5YX,MCO,,,W28L32:14|W30L32:18|W32L32:26|W34L32:18|W36L32:14,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Trousers TM,Topman,#2FTOV5,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
119501494,01-FEB-23,30045,Yoox,,,A6GOVBYX,MCO,,,W28L32:14|W30L32:18|W32L32:26|W34L32:18|W36L32:14,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Casual Trousers TM,Topman,#A6GOVB,17-FEB-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers

119502105,01-FEB-23,30029,The Iconic,,,6MFONGIC,MCO,,,L:0|M:0|S:0|XL:0|2XL:0,Cannot cancel non-existing Sales Order.,Shirts TM,Topman,#6MFONG,17-FEB-23,Wholesale Team,TM,Shirts Jackets Knits,Shirts
119502105,01-FEB-23,30045,Yoox,,,6MFONGYX,MCO,,,L:17|M:17|S:8|XL:8,Missing international sizes for SKU: 119502182 - WP_SO_IMPORT_SQL.SKU_INT_SIZE_VAL,Shirts TM,Topman,#6MFONG,17-FEB-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
119613615,01-FEB-23,30022,Namshi,,,2FT5DTNM,MCO,,,UK6:4|UK8:10|UK10:12|UK12:6|UK14:5|UK16:3,Postcode is missing from Partners address(es).,Woven Skirts TS,Topshop,#2FT5DT,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
119613615,01-FEB-23,30029,The Iconic,,,2FT5DTIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Woven Skirts TS,Topshop,#2FT5DT,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
119613615,01-FEB-23,30045,Yoox,,,2FT5DTYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Cannot cancel non-existing Sales Order.,Woven Skirts TS,Topshop,#2FT5DT,17-FEB-23,Wholesale Team,TS,APPAREL 1,Woven Sep
119698397,01-FEB-23,30029,The Iconic,,,DDG14NIC,MCO,,,L:0|M:0|S:0|XL:0|XS:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Accessories TS,Topshop,#DDG14N,17-FEB-23,Commercial Team,TS,NON CLOTHING,Accs

119698397,01-FEB-23,30045,Yoox,,,DDG14NYX,MCO,,,L:0|M:0|S:0|XL:0|XS:0|XXS:0,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Accessories TS,Topshop,#DDG14N,17-FEB-23,Commercial Team,TS,NON CLOTHING,Accs

119698418,01-FEB-23,30045,Yoox,,,6N11JJYX,MCO,,,L:0|M:0|S:0|XL:0|XS:0|XXS:0,Cannot cancel non-existing Sales Order.,Accessories TS,Topshop,#6N11JJ,17-FEB-23,Wholesale Team,TS,NON CLOTHING,Accs
129298647,28-FEB-23,30029,The Iconic,,,ASOS02A0,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS02,22-FEB-23,Commercial Team,,,
129298647,28-FEB-23,30045,Yoox,,,ASOS03A1,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS03,22-FEB-23,Commercial Team,,,
129298647,28-FEB-23,30045,Yoox,,,ASOS01A1,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS01,22-FEB-23,Commercial Team,,,
129298647,28-FEB-23,30029,The Iconic,,,ASOS04A0,PO,,,3XS:10|2XS:20|XS:20|S:10|M:10|L:10|XL:10,Delivery FC does not match Supplier PO location. - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Adidas MB,Adidas,#ASOS04,22-FEB-23,Commercial Team,,,
